time_minutes,Gate_Voltage,Collector_Current
26670,3.889817,1.206995e-07
26700,3.909725,1.348804e-07
26730,3.929644,1.508901e-07
26760,3.950199,1.69688e-07
26790,3.970158,1.90353e-07
26820,3.990419,2.141203e-07
26850,4.010287,2.406036e-07
26880,4.030185,2.706668e-07
26910,4.050773,3.059871e-07
26940,4.070743,3.448192e-07
26970,4.090605,3.888362e-07
27000,4.110864,4.396803e-07
27030,4.130852,4.966607e-07
27060,4.151404,5.635156e-07
27090,4.171344,6.370949e-07
27120,4.191272,7.207242e-07
27150,4.211548,8.175792e-07
27180,4.231496,9.258075e-07
27210,4.251928,1.051959e-06
27240,4.27186,1.19244e-06
27270,4.29176,1.351938e-06
27300,4.311694,1.533504e-06
27330,4.331955,1.74355e-06
27360,4.352196,1.983154e-06
27390,4.37245,2.256279e-06
27420,4.392365,2.562633e-06
27450,4.412279,2.911141e-06
27480,4.432198,3.308453e-06
27510,4.452818,3.776855e-06
27540,4.47277,4.294835e-06
27570,4.493027,4.894778e-06
27600,4.512947,5.567429e-06
27630,4.532861,6.334131e-06
27660,4.55347,7.239329e-06
27690,4.573394,8.240803e-06
27720,4.593665,9.402213e-06
27750,4.613446,1.068552e-05
27780,4.633372,1.21682e-05
27810,4.653994,1.392114e-05
27840,4.673872,1.585409e-05
27870,4.693789,1.805817e-05
27900,4.714041,2.061735e-05
27930,4.733971,2.3488e-05
27960,4.754558,2.687734e-05
27990,4.774399,3.061052e-05
28020,4.79435,3.487926e-05
28050,4.814244,3.973452e-05
28080,4.834527,4.538435e-05
28110,4.854784,5.182192e-05
28140,4.875045,5.916835e-05
28170,4.894964,6.741752e-05
28200,4.914872,7.681004e-05
28230,4.934859,8.74996e-05
28260,4.955418,0.0001000938
28290,4.975126,0.0001137151
28320,4.995391,0.0001298197
28350,5.015306,0.0001477788
28380,5.035208,0.0001681862
28410,5.055807,0.000192224
28440,5.075762,0.0002186712
28470,5.095985,0.0002493174
28500,5.096558,0.000250023
28530,5.096608,0.0002500244
28560,5.096615,0.0002500219
28590,5.096641,0.000250023
28620,5.096666,0.0002500234
28650,5.09671,0.0002500234
28680,5.096734,0.0002500241
28710,5.096725,0.0002500236
28740,5.096733,0.0002500225
28770,5.096735,0.000250023
28800,5.096789,0.0002500239
28830,5.096794,0.0002500229
28860,5.09681,0.0002500232
28890,5.096833,0.000250023
28920,5.096821,0.000250022
28950,5.096869,0.0002500228
28980,5.096842,0.0002500214
29010,5.096884,0.0002500231
29040,5.096881,0.0002500231
29070,5.096865,0.0002500226
29100,5.096911,0.0002500233
29130,5.096894,0.0002500219
29160,5.096932,0.0002500233
29190,5.096963,0.0002500234
29220,5.096937,0.0002500239
29250,5.096966,0.0002500235
29280,5.096972,0.0002500228
29310,5.096964,0.0002500223
29340,5.096997,0.0002500237
29370,5.096996,0.0002500243
29400,5.097017,0.0002500244
29430,5.097002,0.0002500223
29460,5.097039,0.0002500238
29490,5.097032,0.0002500229
29520,5.097053,0.000250024
29550,5.097055,0.0002500241
29580,5.097064,0.000250024
29610,5.09707,0.0002500234
29640,5.097048,0.0002500225
29670,5.09706,0.0002500233
29700,5.097091,0.0002500246
29730,5.097084,0.0002500223
29760,5.097081,0.0002500235
29790,5.09712,0.0002500253
29820,5.097116,0.0002500229
29850,2.020182,7.062614e-09
29880,2.040097,7.228279e-09
29910,2.060707,7.21709e-09
29940,2.080626,7.288752e-09
29970,2.100876,7.2635e-09
30000,2.120766,7.471233e-09
30030,2.140698,7.546413e-09
30060,2.161262,7.546369e-09
30090,2.181163,7.581875e-09
30120,2.2011,7.371281e-09
30150,2.221362,8.047582e-09
30180,2.241249,7.829533e-09
30210,2.261864,7.655014e-09
30240,2.28178,8.120085e-09
30270,2.301668,8.076372e-09
30300,2.321606,8.012025e-09
30330,2.341807,7.986856e-09
30360,2.362403,7.90322e-09
30390,2.382371,8.683699e-09
30420,2.402289,8.355868e-09
30450,2.422205,8.30679e-09
30480,2.442397,7.748127e-09
30510,2.462686,8.850515e-09
30540,2.48295,8.553614e-09
30570,2.502868,8.532731e-09
30600,2.522758,7.858925e-09
30630,2.542663,9.161233e-09
30660,2.563268,8.854198e-09
30690,2.58319,8.847148e-09
30720,2.603452,8.651824e-09
30750,2.623337,9.835579e-09
30780,2.643257,8.949361e-09
30810,2.663844,8.906858e-09
30840,2.683748,9.406175e-09
30870,2.703661,9.277183e-09
30900,2.723923,9.232886e-09
30930,2.743848,9.353071e-09
30960,2.764419,9.652972e-09
30990,2.78435,9.599852e-09
31020,2.804204,9.574937e-09
31050,2.824466,9.368236e-09
31080,2.844411,1.003791e-08
31110,2.864959,9.148107e-09
31140,2.884894,1.029076e-08
31170,2.904813,9.531886e-09
31200,2.924736,1.060547e-08
31230,2.945001,1.016401e-08
31260,2.965204,1.027515e-08
31290,2.985456,1.047491e-08
31320,3.005369,1.048825e-08
31350,3.025281,1.011579e-08
31380,3.04519,1.167439e-08
31410,3.065781,1.095875e-08
31440,3.085724,1.105518e-08
31470,3.105938,1.084801e-08
31500,3.125843,1.186079e-08
31530,3.145765,1.173021e-08
31560,3.166356,1.181363e-08
31590,3.186221,1.163741e-08
31620,3.206143,1.290741e-08
31650,3.226399,1.266665e-08
31680,3.24631,1.279698e-08
31710,3.266914,1.317953e-08
31740,3.286815,1.390518e-08
31770,3.306703,1.411516e-08
31800,3.326972,1.440866e-08
31830,3.34687,1.439686e-08
31860,3.36746,1.598865e-08
31890,3.387387,1.608899e-08
31920,3.407204,1.651495e-08
31950,3.427145,1.726574e-08
31980,3.447403,1.843466e-08
32010,3.467638,1.914729e-08
32040,3.487867,2.006658e-08
32070,3.507774,2.056074e-08
32100,3.527713,2.290473e-08
32130,3.547591,2.397673e-08
32160,3.568146,2.547095e-08
32190,3.588111,2.632953e-08
32220,3.608362,2.974925e-08
32250,3.628285,3.154506e-08
32280,3.648164,3.403233e-08
32310,3.668751,3.658127e-08
32340,3.688621,4.042913e-08
32370,3.70891,4.377387e-08
32400,3.728831,4.774984e-08
32430,3.749422,5.229994e-08
32460,3.769331,5.700279e-08
32490,3.789237,6.393812e-08
32520,3.809176,6.978831e-08
32550,3.829388,7.715621e-08
32580,3.849602,8.514607e-08
32610,3.869883,9.539636e-08
32640,3.88983,1.058606e-07
32670,3.90971,1.177442e-07
32700,3.929617,1.300931e-07
32730,3.950185,1.475645e-07
32760,3.970136,1.645458e-07
32790,3.99039,1.84543e-07
32820,4.010285,2.061476e-07
32850,4.030199,2.326053e-07
32880,4.050798,2.616898e-07
32910,4.070709,2.941314e-07
32940,4.09061,3.302977e-07
32970,4.110887,3.740221e-07
33000,4.130849,4.20887e-07
33030,4.151414,4.765173e-07
33060,4.171314,5.369921e-07
33090,4.191285,6.078058e-07
33120,4.211536,6.875305e-07
33150,4.231447,7.771659e-07
33180,4.252049,8.82012e-07
33210,4.272003,9.992992e-07
33240,4.291748,1.129466e-06
33270,4.311666,1.279173e-06
33300,4.331941,1.452095e-06
33330,4.352178,1.648877e-06
33360,4.372458,1.8739e-06
33390,4.39235,2.125127e-06
33420,4.412267,2.410662e-06
33450,4.432215,2.7359e-06
33480,4.452819,3.119585e-06
33510,4.472741,3.542019e-06
33540,4.493008,4.031722e-06
33570,4.512917,4.579806e-06
33600,4.532827,5.203103e-06
33630,4.553383,5.938946e-06
33660,4.573411,6.75248e-06
33690,4.593649,7.693214e-06
33720,4.613562,8.749028e-06
33750,4.633497,9.952026e-06
33780,4.653962,1.13507e-05
33810,4.673824,1.291285e-05
33840,4.693751,1.469214e-05
33870,4.714008,1.675474e-05
33900,4.733938,1.906551e-05
33930,4.754479,2.17927e-05
33960,4.774402,2.47947e-05
33990,4.794327,2.822359e-05
34020,4.814225,3.212032e-05
34050,4.834505,3.664353e-05
34080,4.854771,4.179668e-05
34110,4.875039,4.767521e-05
34140,4.894942,5.426241e-05
34170,4.914892,6.176338e-05
34200,4.934793,7.029079e-05
34230,4.955402,8.032658e-05
34260,4.975329,9.139017e-05
34290,4.995609,0.0001042138
34320,5.015293,0.0001182467
34350,5.035222,0.0001344994
34380,5.055818,0.0001536026
34410,5.075734,0.0001745942
34440,5.095956,0.0001988552
34470,5.115856,0.0002259051
34500,5.131761,0.0002500221
34530,5.131822,0.0002500222
34560,5.131911,0.0002500229
34590,5.131911,0.0002500218
34620,5.131964,0.0002500232
34650,5.131971,0.000250022
34680,5.13203,0.0002500236
34710,5.132082,0.0002500228
34740,5.132075,0.0002500226
34770,5.132112,0.0002500233
34800,5.132159,0.0002500237
34830,5.132189,0.0002500254
34860,5.132157,0.0002500228
34890,5.132184,0.0002500226
34920,5.132202,0.0002500216
34950,5.132232,0.0002500236
34980,5.132272,0.0002500237
35010,5.132294,0.0002500252
35040,5.132333,0.0002500232
35070,5.13232,0.0002500229
35100,5.132357,0.0002500234
35130,5.132388,0.000250024
35160,5.13238,0.0002500223
35190,5.13241,0.0002500242
35220,5.132418,0.0002500239
35250,5.132423,0.0002500238
35280,5.132459,0.000250022
35310,5.132495,0.0002500235
35340,5.132511,0.0002500237
35370,5.132516,0.0002500236
35400,5.132562,0.0002500239
35430,5.132538,0.0002500223
35460,5.132565,0.0002500228
35490,5.132575,0.0002500219
35520,5.132587,0.0002500218
35550,5.132671,0.0002500241
35580,5.132691,0.0002500249
35610,5.132692,0.0002500246
35640,5.132702,0.0002500246
35670,5.132687,0.0002500225
35700,5.132754,0.000250024
35730,5.132745,0.0002500236
35760,5.132765,0.0002500244
35790,5.132773,0.0002500248
35820,2.020198,6.591616e-09
35850,2.040108,6.653169e-09
35880,2.060729,6.71688e-09
35910,2.080614,6.738249e-09
35940,2.100865,6.837197e-09
35970,2.120795,6.868543e-09
36000,2.140707,6.919104e-09
36030,2.161295,7.004821e-09
36060,2.181185,7.048385e-09
36090,2.201075,7.104761e-09
36120,2.221386,7.187309e-09
36150,2.241288,7.215415e-09
36180,2.261847,7.289978e-09
36210,2.281798,7.354675e-09
36240,2.301682,7.401365e-09
36270,2.321619,7.479982e-09
36300,2.34183,7.520063e-09
36330,2.362447,7.567645e-09
36360,2.382365,7.647056e-09
36390,2.402292,7.696722e-09
36420,2.422202,7.744156e-09
36450,2.44242,7.824497e-09
36480,2.462698,7.853351e-09
36510,2.482964,7.918796e-09
36540,2.502858,8.007164e-09
36570,2.522738,8.05025e-09
36600,2.542696,8.13141e-09
36630,2.563257,8.201458e-09
36660,2.583191,8.235029e-09
36690,2.603448,8.314688e-09
36720,2.623339,8.383457e-09
36750,2.643252,8.439742e-09
36780,2.663838,8.523574e-09
36810,2.683788,8.577877e-09
36840,2.703673,8.631369e-09
36870,2.723925,8.716653e-09
36900,2.743855,8.795985e-09
36930,2.764448,8.874919e-09
36960,2.784347,8.967609e-09
36990,2.804268,9.023752e-09
37020,2.824483,9.10768e-09
37050,2.844426,9.224975e-09
37080,2.865004,9.307226e-09
37110,2.884906,9.411498e-09
37140,2.90481,9.502906e-09
37170,2.924721,9.590208e-09
37200,2.944948,9.715346e-09
37230,2.965219,9.836133e-09
37260,2.985466,9.965508e-09
37290,3.005387,1.010653e-08
37320,3.025275,1.023019e-08
37350,3.045213,1.03641e-08
37380,3.065781,1.055355e-08
37410,3.085683,1.07151e-08
37440,3.10598,1.092817e-08
37470,3.125864,1.114763e-08
37500,3.145799,1.135981e-08
37530,3.166358,1.160685e-08
37560,3.186282,1.189096e-08
37590,3.20618,1.217262e-08
37620,3.226429,1.252698e-08
37650,3.246327,1.287191e-08
37680,3.266922,1.32731e-08
37710,3.286852,1.371612e-08
37740,3.30671,1.419066e-08
37770,3.326966,1.473142e-08
37800,3.346891,1.535035e-08
37830,3.367485,1.601281e-08
37860,3.387374,1.674269e-08
37890,3.407228,1.758427e-08
37920,3.427122,1.850049e-08
37950,3.447352,1.953909e-08
37980,3.467654,2.073767e-08
38010,3.487888,2.203829e-08
38040,3.507771,2.348596e-08
38070,3.527711,2.511096e-08
38100,3.547594,2.692785e-08
38130,3.568198,2.906141e-08
38160,3.588109,3.134804e-08
38190,3.608355,3.398153e-08
38220,3.628277,3.692473e-08
38250,3.648144,4.02097e-08
38280,3.668751,4.403753e-08
38310,3.688643,4.82407e-08
38340,3.708884,5.303894e-08
38370,3.728824,5.836452e-08
38400,3.749416,6.464366e-08
38430,3.769355,7.146059e-08
38460,3.789243,7.917209e-08
38490,3.809166,8.790311e-08
38520,3.8294,9.789549e-08
38550,3.849684,1.0927e-07
38580,3.869936,1.221524e-07
38610,3.889809,1.36481e-07
38640,3.909714,1.527186e-07
38670,3.929633,1.71071e-07
38700,3.950234,1.926062e-07
38730,3.970164,2.163163e-07
38760,3.990392,2.43635e-07
38790,4.010287,2.74091e-07
38820,4.03022,3.086778e-07
38850,4.050811,3.493065e-07
38880,4.070725,3.939706e-07
38910,4.09063,4.446329e-07
38940,4.110909,5.032888e-07
38970,4.130825,5.688764e-07
39000,4.151442,6.460688e-07
39030,4.171356,7.309766e-07
39060,4.191295,8.276201e-07
39090,4.211565,9.394936e-07
39120,4.231353,1.063258e-06
39150,4.251917,1.210574e-06
39180,4.271846,1.372789e-06
39210,4.291763,1.557521e-06
39240,4.311666,1.767739e-06
39270,4.331947,2.01129e-06
39300,4.352205,2.288988e-06
39330,4.372448,2.605995e-06
39360,4.392381,2.961559e-06
39390,4.412249,3.366161e-06
39420,4.432246,3.827452e-06
39450,4.452842,4.37181e-06
39480,4.47278,4.973509e-06
39510,4.493051,5.671204e-06
39540,4.512941,6.453567e-06
39570,4.532897,7.345247e-06
39600,4.553484,8.398773e-06
39630,4.573411,9.564277e-06
39660,4.593557,1.089519e-05
39690,4.613443,1.240994e-05
39720,4.633364,1.413515e-05
39750,4.653954,1.617646e-05
39780,4.67389,1.842706e-05
39810,4.693789,2.099358e-05
39840,4.71403,2.397201e-05
39870,4.733979,2.731695e-05
39900,4.75459,3.126523e-05
39930,4.774433,3.561314e-05
39960,4.794347,4.058288e-05
39990,4.814281,4.624228e-05
40020,4.834548,5.28137e-05
40050,4.854775,6.030592e-05
40080,4.875068,6.886604e-05
40110,4.894984,7.84581e-05
40140,4.914953,8.93882e-05
40170,4.934881,0.0001018158
40200,4.955237,0.0001161672
40230,4.975151,0.0001323256
40260,4.995403,0.000150965
40290,5.015308,0.0001717975
40320,5.035215,0.0001954523
40350,5.055812,0.0002233124
40380,5.073394,0.0002500236
40410,5.073385,0.0002500219
40440,5.073399,0.0002500221
40470,5.07349,0.0002500237
40500,5.073487,0.000250023
40530,5.073487,0.0002500215
40560,5.073569,0.000250024
40590,5.073561,0.0002500229
40620,5.0736,0.0002500238
40650,5.073613,0.0002500231
40680,5.073624,0.0002500231
40710,5.073646,0.0002500228
40740,5.073625,0.0002500214
40770,5.07366,0.0002500222
40800,5.073691,0.0002500226
40830,5.073721,0.0002500232
40860,5.07373,0.000250025
40890,5.073739,0.0002500227
40920,5.07375,0.0002500235
40950,5.073768,0.000250023
40980,5.073781,0.0002500236
41010,5.073795,0.0002500239
41040,5.073794,0.0002500215
41070,5.073817,0.000250023
41100,5.073807,0.0002500225
41130,5.073827,0.0002500239
41160,5.073824,0.000250023
41190,5.07382,0.000250022
41220,5.073875,0.0002500234
41250,5.073831,0.0002500225
41280,5.073866,0.0002500233
41310,5.073862,0.0002500216
41340,5.073906,0.0002500236
41370,5.073886,0.0002500217
41400,5.073944,0.0002500229
41430,5.073953,0.0002500238
41460,5.073909,0.0002500216
41490,5.073957,0.0002500217
41520,5.073979,0.0002500237
41550,5.073982,0.0002500234
41580,5.073989,0.0002500235
41610,5.073957,0.0002500224
41640,5.074008,0.0002500233
41670,5.074,0.0002500228
41700,5.074069,0.000250023
41730,5.074024,0.0002500216
41760,5.074033,0.0002500214
41790,2.020194,6.645762e-09
41820,2.040098,6.695688e-09
41850,2.060709,6.724878e-09
41880,2.080606,7.000784e-09
41910,2.100846,7.250208e-09
41940,2.120767,7.320464e-09
41970,2.140688,7.057128e-09
42000,2.161261,6.587623e-09
42030,2.181137,7.246161e-09
42060,2.201093,7.22305e-09
42090,2.22134,7.310666e-09
42120,2.24127,7.359849e-09
42150,2.261839,7.462917e-09
42180,2.281741,7.484701e-09
42210,2.301658,7.547398e-09
42240,2.321585,7.609902e-09
42270,2.341844,7.639289e-09
42300,2.362443,7.743068e-09
42330,2.38236,7.795462e-09
42360,2.402287,7.811635e-09
42390,2.422193,7.943948e-09
42420,2.442418,7.971688e-09
42450,2.462668,8.009276e-09
42480,2.482937,8.040064e-09
42510,2.502866,8.185949e-09
42540,2.522792,8.233337e-09
42570,2.542662,8.287279e-09
42600,2.563275,8.292155e-09
42630,2.583185,8.412148e-09
42660,2.603453,8.475339e-09
42690,2.623342,8.520892e-09
42720,2.643235,8.606603e-09
42750,2.663858,8.700001e-09
42780,2.683758,8.702352e-09
42810,2.703653,8.818587e-09
42840,2.723922,8.874918e-09
42870,2.743848,8.90122e-09
42900,2.764424,9.054124e-09
42930,2.784309,9.078283e-09
42960,2.804256,9.137964e-09
42990,2.824491,9.257346e-09
43020,2.844411,9.327054e-09
43050,2.864964,9.415359e-09
43080,2.884896,9.51377e-09
43110,2.904811,9.583031e-09
43140,2.924729,9.702971e-09
43170,2.944967,9.797192e-09
43200,2.965176,9.864566e-09
43230,2.985477,1.00397e-08
43260,3.005383,1.012577e-08
43290,3.025276,1.022086e-08
43320,3.045171,1.037069e-08
43350,3.065784,1.052833e-08
43380,3.085716,1.069158e-08
43410,3.105965,1.085814e-08
43440,3.125849,1.099806e-08
43470,3.145749,1.116022e-08
43500,3.166353,1.144965e-08
43530,3.186263,1.165168e-08
43560,3.206166,1.188446e-08
43590,3.226392,1.21808e-08
43620,3.246305,1.242351e-08
43650,3.26693,1.279214e-08
43680,3.286828,1.312108e-08
43710,3.306706,1.349032e-08
43740,3.326945,1.398905e-08
43770,3.346895,1.444023e-08
43800,3.367457,1.49462e-08
43830,3.387347,1.559948e-08
43860,3.407224,1.620123e-08
43890,3.427113,1.694147e-08
43920,3.447367,1.777825e-08
43950,3.467607,1.867284e-08
43980,3.487882,1.970269e-08
44010,3.507781,2.08815e-08
44040,3.527683,2.213674e-08
44070,3.547599,2.355389e-08
44100,3.568192,2.518384e-08
44130,3.588087,2.699045e-08
44160,3.608345,2.905101e-08
44190,3.628266,3.129967e-08
44220,3.648151,3.38326e-08
44250,3.66872,3.684663e-08
44280,3.688627,4.005181e-08
44310,3.708897,4.374109e-08
44340,3.728825,4.790041e-08
44370,3.749424,5.268523e-08
44400,3.769339,5.791491e-08
44430,3.78926,6.39019e-08
44460,3.809152,7.05537e-08
44490,3.829391,7.824868e-08
44520,3.84965,8.694865e-08
44550,3.869927,9.682267e-08
44580,3.8898,1.077819e-07
44610,3.909703,1.201367e-07
44640,3.929649,1.341817e-07
44670,3.950212,1.506565e-07
44700,3.970151,1.686327e-07
44730,3.990361,1.894409e-07
44760,4.010299,2.126308e-07
44790,4.030207,2.388258e-07
44820,4.050791,2.697688e-07
44850,4.070695,3.036246e-07
44880,4.090594,3.420857e-07
44910,4.110874,3.8656e-07
44940,4.130824,4.36276e-07
44970,4.151419,4.946563e-07
45000,4.171306,5.588311e-07
45030,4.191281,6.319167e-07
45060,4.211538,7.162559e-07
45090,4.231481,8.10853e-07
45120,4.252072,9.220163e-07
45150,4.272012,1.044432e-06
45180,4.291758,1.182478e-06
45210,4.311701,1.340973e-06
45240,4.33195,1.524209e-06
45270,4.352161,1.733062e-06
45300,4.372436,1.971214e-06
45330,4.392358,2.238435e-06
45360,4.412271,2.542483e-06
45390,4.432197,2.888727e-06
45420,4.452817,3.297607e-06
45450,4.472751,3.748504e-06
45480,4.493006,4.271553e-06
45510,4.512947,4.8581e-06
45540,4.532856,5.526959e-06
45570,4.553452,6.316224e-06
45600,4.573354,7.189229e-06
45630,4.593645,8.200882e-06
45660,4.613598,9.337201e-06
45690,4.633358,1.061389e-05
45720,4.653981,1.214353e-05
45750,4.67388,1.383e-05
45780,4.693768,1.575154e-05
45810,4.714045,1.798458e-05
45840,4.733922,2.048976e-05
45870,4.754529,2.344453e-05
45900,4.774395,2.670338e-05
45930,4.794315,3.043087e-05
45960,4.814239,3.467556e-05
45990,4.834513,3.960823e-05
46020,4.854761,4.523032e-05
46050,4.875008,5.164738e-05
46080,4.894932,5.885526e-05
46110,4.914915,6.706526e-05
46140,4.934837,7.640491e-05
46170,4.955357,8.741912e-05
46200,4.975307,9.958272e-05
46230,4.995373,0.000113405
46260,5.015293,0.0001291814
46290,5.035207,0.0001470434
46320,5.055779,0.0001681092
46350,5.075747,0.0001913015
46380,5.095992,0.0002181313
46410,5.11588,0.0002480735
46440,5.11717,0.0002500233
46470,5.117189,0.000250022
46500,5.117207,0.0002500215
46530,5.117259,0.0002500231
46560,5.117301,0.0002500241
46590,5.117311,0.0002500241
46620,5.117318,0.0002500218
46650,5.11733,0.0002500214
46680,5.117382,0.0002500226
46710,5.117383,0.0002500214
46740,5.117407,0.0002500232
46770,5.117414,0.0002500232
46800,5.117404,0.0002500222
46830,5.11741,0.0002500223
46860,5.117437,0.0002500226
46890,5.117414,0.0002500225
46920,5.117428,0.0002500209
46950,5.117476,0.0002500232
46980,5.117483,0.0002500228
47010,5.117482,0.0002500217
47040,5.117476,0.0002500217
47070,5.117511,0.0002500232
47100,5.117497,0.0002500204
47130,5.117563,0.0002500225
47160,5.117499,0.0002500215
47190,5.117559,0.000250023
47220,5.117581,0.0002500237
47250,5.117564,0.000250023
47280,5.117571,0.0002500218
47310,5.117552,0.0002500212
47340,5.117558,0.0002500216
47370,5.117577,0.0002500229
47400,5.117582,0.0002500213
47430,5.117586,0.0002500218
47460,5.1176,0.0002500225
47490,5.117579,0.0002500216
47520,5.117606,0.0002500237
47550,5.11759,0.0002500217
47580,5.117603,0.0002500213
47610,5.117651,0.0002500236
47640,5.117651,0.0002500231
47670,5.117644,0.0002500229
47700,5.117647,0.0002500221
47730,5.117679,0.0002500237
47760,2.020174,6.572256e-09
47790,2.040119,6.714274e-09
47820,2.060722,6.728953e-09
47850,2.080614,6.10402e-09
47880,2.100862,6.604636e-09
47910,2.120747,7.160579e-09
47940,2.140683,7.015754e-09
47970,2.161286,6.509518e-09
48000,2.181199,6.8373e-09
48030,2.201113,6.913967e-09
48060,2.221373,6.976516e-09
48090,2.241292,7.044853e-09
48120,2.261853,7.104199e-09
48150,2.281766,7.112107e-09
48180,2.301688,7.188393e-09
48210,2.321609,7.249648e-09
48240,2.341835,7.305788e-09
48270,2.362475,7.354916e-09
48300,2.382365,7.433867e-09
48330,2.402293,7.469183e-09
48360,2.422175,7.52368e-09
48390,2.442456,7.60647e-09
48420,2.462691,7.662062e-09
48450,2.482926,7.736826e-09
48480,2.502842,7.801238e-09
48510,2.522745,7.850395e-09
48540,2.542682,7.926536e-09
48570,2.563266,7.997644e-09
48600,2.583192,8.062982e-09
48630,2.603435,8.161628e-09
48660,2.623326,8.224385e-09
48690,2.643238,8.287627e-09
48720,2.663823,8.400539e-09
48750,2.683757,8.488163e-09
48780,2.703671,8.579951e-09
48810,2.723929,8.677165e-09
48840,2.743847,8.763737e-09
48870,2.764445,8.874087e-09
48900,2.784337,9.007535e-09
48930,2.804239,9.120745e-09
48960,2.824507,9.258734e-09
48990,2.844424,9.402639e-09
49020,2.864995,9.538341e-09
49050,2.884902,9.718674e-09
49080,2.904809,9.8937e-09
49110,2.92472,1.008345e-08
49140,2.945005,1.030825e-08
49170,2.965215,1.052694e-08
49200,2.985455,1.075328e-08
49230,3.005375,1.105034e-08
49260,3.025291,1.135009e-08
49290,3.045209,1.169364e-08
49320,3.06576,1.20764e-08
49350,3.085725,1.246354e-08
49380,3.105985,1.290915e-08
49410,3.125858,1.343436e-08
49440,3.145725,1.396393e-08
49470,3.166327,1.461436e-08
49500,3.186265,1.529298e-08
49530,3.206165,1.603275e-08
49560,3.226421,1.690572e-08
49590,3.246349,1.785286e-08
49620,3.266903,1.89407e-08
49650,3.286819,2.014088e-08
49680,3.3067,2.145228e-08
49710,3.326978,2.295495e-08
49740,3.346871,2.463596e-08
49770,3.36748,2.656856e-08
49800,3.387382,2.868111e-08
49830,3.407213,3.105952e-08
49860,3.427146,3.369888e-08
49890,3.4474,3.673473e-08
49920,3.467642,4.016932e-08
49950,3.487855,4.40122e-08
49980,3.507761,4.831508e-08
50010,3.527717,5.312694e-08
50040,3.54762,5.854737e-08
50070,3.568207,6.491544e-08
50100,3.58811,7.185417e-08
50130,3.608368,7.983036e-08
50160,3.628287,8.869298e-08
50190,3.648178,9.859956e-08
50220,3.668754,1.103574e-07
50250,3.688684,1.231957e-07
50280,3.708916,1.37935e-07
50310,3.728844,1.54344e-07
50340,3.749437,1.736229e-07
50370,3.769375,1.946959e-07
50400,3.78928,2.185955e-07
50430,3.809193,2.456435e-07
50460,3.82945,2.767949e-07
50490,3.849692,3.121675e-07
50520,3.869951,3.524089e-07
50550,3.889873,3.972e-07
50580,3.909772,4.48029e-07
50610,3.929691,5.057053e-07
50640,3.950279,5.734444e-07
50670,3.970258,6.480778e-07
50700,3.990484,7.341728e-07
50730,4.010428,8.30413e-07
50760,4.030346,9.397651e-07
50790,4.050745,1.067061e-06
50820,4.070685,1.208549e-06
50850,4.090585,1.369193e-06
50880,4.11084,1.555085e-06
50910,4.130778,1.76327e-06
50940,4.15134,2.008325e-06
50970,4.171272,2.278286e-06
51000,4.191213,2.58573e-06
51030,4.211458,2.941583e-06
51060,4.231359,3.340037e-06
51090,4.251948,3.810015e-06
51120,4.271913,4.328574e-06
51150,4.291816,4.918392e-06
51180,4.311757,5.591244e-06
51210,4.332004,6.369122e-06
51240,4.352263,7.257811e-06
51270,4.372548,8.27214e-06
51300,4.392468,9.409844e-06
51330,4.412248,1.06832e-05
51360,4.43218,1.215686e-05
51390,4.452783,1.389411e-05
51420,4.472733,1.581216e-05
51450,4.493001,1.803615e-05
51480,4.512879,2.052783e-05
51510,4.532797,2.336422e-05
51540,4.553385,2.671145e-05
51570,4.573324,3.041239e-05
51600,4.593548,3.469627e-05
51630,4.61351,3.949851e-05
51660,4.633393,4.496787e-05
51690,4.65403,5.142451e-05
51720,4.673943,5.854107e-05
51750,4.693863,6.663493e-05
51780,4.714157,7.60172e-05
51810,4.73407,8.653178e-05
51840,4.754655,9.890892e-05
51870,4.774291,0.00011222
51900,4.794242,0.0001277436
51930,4.814094,0.000145298
51960,4.834361,0.0001656063
51990,4.854634,0.0001886907
52020,4.874894,0.0002149443
52050,4.89481,0.0002442326
52080,4.898515,0.0002500218
52110,4.898566,0.0002500243
52140,4.898647,0.0002500229
52170,4.898675,0.0002500246
52200,4.898718,0.000250023
52230,4.898752,0.0002500232
52260,4.898752,0.0002500234
52290,4.898761,0.0002500222
52320,4.898812,0.0002500242
52350,4.898833,0.000250025
52380,4.898833,0.0002500216
52410,4.898872,0.0002500244
52440,4.898865,0.0002500216
52470,4.898896,0.0002500228
52500,4.898921,0.0002500219
52530,4.898981,0.0002500238
52560,4.898988,0.0002500222
52590,4.899013,0.0002500232
52620,4.89903,0.0002500235
52650,4.899035,0.0002500238
52680,4.899028,0.0002500218
52710,4.899051,0.000250022
52740,4.899096,0.0002500232
52770,4.899131,0.0002500243
52800,4.89913,0.0002500223
52830,4.899154,0.0002500234
52860,4.899175,0.0002500245
52890,4.899154,0.0002500214
52920,4.899199,0.0002500227
52950,4.89921,0.0002500231
52980,4.899182,0.0002500215
53010,4.899225,0.0002500225
53040,4.899246,0.000250023
53070,4.89924,0.0002500213
53100,4.899295,0.0002500238
53130,4.899299,0.0002500234
53160,4.899279,0.000250021
53190,4.899332,0.0002500228
53220,4.89935,0.0002500236
53250,4.899352,0.0002500238
53280,4.899325,0.0002500215
53310,4.899384,0.000250024
53340,4.899374,0.0002500234
53370,4.899376,0.0002500216
53400,4.899392,0.0002500219
