Gate_Voltage,Collector_Current
4.070709,2.941314e-07
4.09061,3.302977e-07
4.110887,3.740221e-07
4.130849,4.20887e-07
4.151414,4.765173e-07
4.171314,5.369921e-07
4.191285,6.078058e-07
4.211536,6.875305e-07
4.231447,7.771659e-07
4.252049,8.82012e-07
4.272003,9.992992e-07
4.291748,1.129466e-06
4.311666,1.279173e-06
4.331941,1.452095e-06
4.352178,1.648877e-06
4.372458,1.8739e-06
4.39235,2.125127e-06
4.412267,2.410662e-06
4.432215,2.7359e-06
4.452819,3.119585e-06
4.472741,3.542019e-06
4.493008,4.031722e-06
4.512917,4.579806e-06
4.532827,5.203103e-06
4.553383,5.938946e-06
4.573411,6.75248e-06
4.593649,7.693214e-06
4.613562,8.749028e-06
4.633497,9.952026e-06
4.653962,1.13507e-05
4.673824,1.291285e-05
4.693751,1.469214e-05
4.714008,1.675474e-05
4.733938,1.906551e-05
4.754479,2.17927e-05
4.774402,2.47947e-05
4.794327,2.822359e-05
4.814225,3.212032e-05
4.834505,3.664353e-05
4.854771,4.179668e-05
4.875039,4.767521e-05
4.894942,5.426241e-05
4.914892,6.176338e-05
4.934793,7.029079e-05
4.955402,8.032658e-05
4.975329,9.139017e-05
4.995609,0.0001042138
5.015293,0.0001182467
5.035222,0.0001344994
5.055818,0.0001536026
5.075734,0.0001745942
5.095956,0.0001988552
5.115856,0.0002259051
5.131761,0.0002500221
5.131822,0.0002500222
5.131911,0.0002500229
5.131911,0.0002500218
5.131964,0.0002500232
5.131971,0.000250022
5.13203,0.0002500236
5.132082,0.0002500228
5.132075,0.0002500226
5.132112,0.0002500233
5.132159,0.0002500237
5.132189,0.0002500254
5.132157,0.0002500228
5.132184,0.0002500226
5.132202,0.0002500216
5.132232,0.0002500236
5.132272,0.0002500237
5.132294,0.0002500252
5.132333,0.0002500232
5.13232,0.0002500229
5.132357,0.0002500234
5.132388,0.000250024
5.13238,0.0002500223
5.13241,0.0002500242
5.132418,0.0002500239
5.132423,0.0002500238
5.132459,0.000250022
5.132495,0.0002500235
5.132511,0.0002500237
5.132516,0.0002500236
5.132562,0.0002500239
5.132538,0.0002500223
5.132565,0.0002500228
5.132575,0.0002500219
5.132587,0.0002500218
5.132671,0.0002500241
5.132691,0.0002500249
5.132692,0.0002500246
5.132702,0.0002500246
5.132687,0.0002500225
5.132754,0.000250024
5.132745,0.0002500236
5.132765,0.0002500244
5.132773,0.0002500248
2.020198,6.591616e-09
2.040108,6.653169e-09
2.060729,6.71688e-09
2.080614,6.738249e-09
2.100865,6.837197e-09
2.120795,6.868543e-09
2.140707,6.919104e-09
2.161295,7.004821e-09
2.181185,7.048385e-09
2.201075,7.104761e-09
2.221386,7.187309e-09
2.241288,7.215415e-09
2.261847,7.289978e-09
2.281798,7.354675e-09
2.301682,7.401365e-09
2.321619,7.479982e-09
2.34183,7.520063e-09
2.362447,7.567645e-09
2.382365,7.647056e-09
2.402292,7.696722e-09
2.422202,7.744156e-09
2.44242,7.824497e-09
2.462698,7.853351e-09
2.482964,7.918796e-09
2.502858,8.007164e-09
2.522738,8.05025e-09
2.542696,8.13141e-09
2.563257,8.201458e-09
2.583191,8.235029e-09
2.603448,8.314688e-09
2.623339,8.383457e-09
2.643252,8.439742e-09
2.663838,8.523574e-09
2.683788,8.577877e-09
2.703673,8.631369e-09
2.723925,8.716653e-09
2.743855,8.795985e-09
2.764448,8.874919e-09
2.784347,8.967609e-09
2.804268,9.023752e-09
2.824483,9.10768e-09
2.844426,9.224975e-09
2.865004,9.307226e-09
2.884906,9.411498e-09
2.90481,9.502906e-09
2.924721,9.590208e-09
2.944948,9.715346e-09
2.965219,9.836133e-09
2.985466,9.965508e-09
3.005387,1.010653e-08
3.025275,1.023019e-08
3.045213,1.03641e-08
3.065781,1.055355e-08
3.085683,1.07151e-08
3.10598,1.092817e-08
3.125864,1.114763e-08
3.145799,1.135981e-08
3.166358,1.160685e-08
3.186282,1.189096e-08
3.20618,1.217262e-08
3.226429,1.252698e-08
3.246327,1.287191e-08
3.266922,1.32731e-08
3.286852,1.371612e-08
3.30671,1.419066e-08
3.326966,1.473142e-08
3.346891,1.535035e-08
3.367485,1.601281e-08
3.387374,1.674269e-08
3.407228,1.758427e-08
3.427122,1.850049e-08
3.447352,1.953909e-08
3.467654,2.073767e-08
3.487888,2.203829e-08
3.507771,2.348596e-08
3.527711,2.511096e-08
3.547594,2.692785e-08
3.568198,2.906141e-08
3.588109,3.134804e-08
3.608355,3.398153e-08
3.628277,3.692473e-08
3.648144,4.02097e-08
3.668751,4.403753e-08
3.688643,4.82407e-08
3.708884,5.303894e-08
3.728824,5.836452e-08
3.749416,6.464366e-08
3.769355,7.146059e-08
3.789243,7.917209e-08
3.809166,8.790311e-08
3.8294,9.789549e-08
3.849684,1.0927e-07
3.869936,1.221524e-07
3.889809,1.36481e-07
3.909714,1.527186e-07
3.929633,1.71071e-07
3.950234,1.926062e-07
3.970164,2.163163e-07
3.990392,2.43635e-07
4.010287,2.74091e-07
4.03022,3.086778e-07
4.050811,3.493065e-07
4.070725,3.939706e-07
4.09063,4.446329e-07
4.110909,5.032888e-07
4.130825,5.688764e-07
4.151442,6.460688e-07
4.171356,7.309766e-07
4.191295,8.276201e-07
4.211565,9.394936e-07
4.231353,1.063258e-06
4.251917,1.210574e-06
4.271846,1.372789e-06
4.291763,1.557521e-06
4.311666,1.767739e-06
4.331947,2.01129e-06
4.352205,2.288988e-06
4.372448,2.605995e-06
4.392381,2.961559e-06
4.412249,3.366161e-06
4.432246,3.827452e-06
4.452842,4.37181e-06
4.47278,4.973509e-06
4.493051,5.671204e-06
4.512941,6.453567e-06
4.532897,7.345247e-06
4.553484,8.398773e-06
4.573411,9.564277e-06
4.593557,1.089519e-05
4.613443,1.240994e-05
4.633364,1.413515e-05
4.653954,1.617646e-05
4.67389,1.842706e-05
4.693789,2.099358e-05
4.71403,2.397201e-05
4.733979,2.731695e-05
4.75459,3.126523e-05
4.774433,3.561314e-05
4.794347,4.058288e-05
4.814281,4.624228e-05
4.834548,5.28137e-05
4.854775,6.030592e-05
4.875068,6.886604e-05
4.894984,7.84581e-05
4.914953,8.93882e-05
4.934881,0.0001018158
4.955237,0.0001161672
4.975151,0.0001323256
4.995403,0.000150965
5.015308,0.0001717975
5.035215,0.0001954523
5.055812,0.0002233124
5.073394,0.0002500236
5.073385,0.0002500219
5.073399,0.0002500221
5.07349,0.0002500237
5.073487,0.000250023
5.073487,0.0002500215
5.073569,0.000250024
5.073561,0.0002500229
5.0736,0.0002500238
5.073613,0.0002500231
5.073624,0.0002500231
5.073646,0.0002500228
5.073625,0.0002500214
5.07366,0.0002500222
5.073691,0.0002500226
5.073721,0.0002500232
5.07373,0.000250025
5.073739,0.0002500227
5.07375,0.0002500235
5.073768,0.000250023
5.073781,0.0002500236
5.073795,0.0002500239
5.073794,0.0002500215
5.073817,0.000250023
5.073807,0.0002500225
5.073827,0.0002500239
5.073824,0.000250023
5.07382,0.000250022
5.073875,0.0002500234
5.073831,0.0002500225
5.073866,0.0002500233
5.073862,0.0002500216
5.073906,0.0002500236
5.073886,0.0002500217
5.073944,0.0002500229
5.073953,0.0002500238
5.073909,0.0002500216
5.073957,0.0002500217
5.073979,0.0002500237
5.073982,0.0002500234
5.073989,0.0002500235
5.073957,0.0002500224
5.074008,0.0002500233
5.074,0.0002500228
5.074069,0.000250023
5.074024,0.0002500216
5.074033,0.0002500214
2.020194,6.645762e-09
2.040098,6.695688e-09
2.060709,6.724878e-09
2.080606,7.000784e-09
2.100846,7.250208e-09
2.120767,7.320464e-09
2.140688,7.057128e-09
2.161261,6.587623e-09
2.181137,7.246161e-09
2.201093,7.22305e-09
2.22134,7.310666e-09
2.24127,7.359849e-09
2.261839,7.462917e-09
2.281741,7.484701e-09
2.301658,7.547398e-09
2.321585,7.609902e-09
2.341844,7.639289e-09
2.362443,7.743068e-09
2.38236,7.795462e-09
2.402287,7.811635e-09
2.422193,7.943948e-09
2.442418,7.971688e-09
2.462668,8.009276e-09
2.482937,8.040064e-09
2.502866,8.185949e-09
2.522792,8.233337e-09
2.542662,8.287279e-09
2.563275,8.292155e-09
2.583185,8.412148e-09
2.603453,8.475339e-09
2.623342,8.520892e-09
2.643235,8.606603e-09
2.663858,8.700001e-09
2.683758,8.702352e-09
2.703653,8.818587e-09
2.723922,8.874918e-09
2.743848,8.90122e-09
2.764424,9.054124e-09
2.784309,9.078283e-09
2.804256,9.137964e-09
2.824491,9.257346e-09
2.844411,9.327054e-09
2.864964,9.415359e-09
2.884896,9.51377e-09
2.904811,9.583031e-09
2.924729,9.702971e-09
2.944967,9.797192e-09
2.965176,9.864566e-09
2.985477,1.00397e-08
3.005383,1.012577e-08
3.025276,1.022086e-08
3.045171,1.037069e-08
3.065784,1.052833e-08
3.085716,1.069158e-08
3.105965,1.085814e-08
3.125849,1.099806e-08
3.145749,1.116022e-08
3.166353,1.144965e-08
3.186263,1.165168e-08
3.206166,1.188446e-08
3.226392,1.21808e-08
3.246305,1.242351e-08
3.26693,1.279214e-08
3.286828,1.312108e-08
3.306706,1.349032e-08
3.326945,1.398905e-08
3.346895,1.444023e-08
3.367457,1.49462e-08
3.387347,1.559948e-08
3.407224,1.620123e-08
3.427113,1.694147e-08
3.447367,1.777825e-08
3.467607,1.867284e-08
3.487882,1.970269e-08
3.507781,2.08815e-08
3.527683,2.213674e-08
3.547599,2.355389e-08
3.568192,2.518384e-08
3.588087,2.699045e-08
3.608345,2.905101e-08
3.628266,3.129967e-08
3.648151,3.38326e-08
3.66872,3.684663e-08
3.688627,4.005181e-08
3.708897,4.374109e-08
3.728825,4.790041e-08
3.749424,5.268523e-08
3.769339,5.791491e-08
3.78926,6.39019e-08
3.809152,7.05537e-08
3.829391,7.824868e-08
3.84965,8.694865e-08
3.869927,9.682267e-08
3.8898,1.077819e-07
3.909703,1.201367e-07
3.929649,1.341817e-07
3.950212,1.506565e-07
3.970151,1.686327e-07
3.990361,1.894409e-07
4.010299,2.126308e-07
4.030207,2.388258e-07
4.050791,2.697688e-07
4.070695,3.036246e-07
4.090594,3.420857e-07
4.110874,3.8656e-07
4.130824,4.36276e-07
4.151419,4.946563e-07
4.171306,5.588311e-07
4.191281,6.319167e-07
4.211538,7.162559e-07
4.231481,8.10853e-07
4.252072,9.220163e-07
4.272012,1.044432e-06
4.291758,1.182478e-06
4.311701,1.340973e-06
4.33195,1.524209e-06
4.352161,1.733062e-06
4.372436,1.971214e-06
4.392358,2.238435e-06
4.412271,2.542483e-06
4.432197,2.888727e-06
4.452817,3.297607e-06
4.472751,3.748504e-06
4.493006,4.271553e-06
4.512947,4.8581e-06
4.532856,5.526959e-06
4.553452,6.316224e-06
4.573354,7.189229e-06
4.593645,8.200882e-06
4.613598,9.337201e-06
4.633358,1.061389e-05
4.653981,1.214353e-05
4.67388,1.383e-05
4.693768,1.575154e-05
4.714045,1.798458e-05
4.733922,2.048976e-05
4.754529,2.344453e-05
4.774395,2.670338e-05
4.794315,3.043087e-05
4.814239,3.467556e-05
4.834513,3.960823e-05
4.854761,4.523032e-05
4.875008,5.164738e-05
4.894932,5.885526e-05
4.914915,6.706526e-05
4.934837,7.640491e-05
4.955357,8.741912e-05
4.975307,9.958272e-05
4.995373,0.000113405
5.015293,0.0001291814
5.035207,0.0001470434
5.055779,0.0001681092
5.075747,0.0001913015
5.095992,0.0002181313
5.11588,0.0002480735
5.11717,0.0002500233
5.117189,0.000250022
5.117207,0.0002500215
5.117259,0.0002500231
5.117301,0.0002500241
5.117311,0.0002500241
5.117318,0.0002500218
5.11733,0.0002500214
5.117382,0.0002500226
5.117383,0.0002500214
5.117407,0.0002500232
5.117414,0.0002500232
5.117404,0.0002500222
5.11741,0.0002500223
5.117437,0.0002500226
5.117414,0.0002500225
5.117428,0.0002500209
5.117476,0.0002500232
5.117483,0.0002500228
5.117482,0.0002500217
5.117476,0.0002500217
5.117511,0.0002500232
5.117497,0.0002500204
5.117563,0.0002500225
5.117499,0.0002500215
5.117559,0.000250023
5.117581,0.0002500237
5.117564,0.000250023
5.117571,0.0002500218
5.117552,0.0002500212
5.117558,0.0002500216
5.117577,0.0002500229
5.117582,0.0002500213
5.117586,0.0002500218
5.1176,0.0002500225
5.117579,0.0002500216
5.117606,0.0002500237
5.11759,0.0002500217
5.117603,0.0002500213
5.117651,0.0002500236
5.117651,0.0002500231
5.117644,0.0002500229
5.117647,0.0002500221
5.117679,0.0002500237
2.020174,6.572256e-09
2.040119,6.714274e-09
2.060722,6.728953e-09
2.080614,6.10402e-09
2.100862,6.604636e-09
2.120747,7.160579e-09
2.140683,7.015754e-09
2.161286,6.509518e-09
2.181199,6.8373e-09
2.201113,6.913967e-09
2.221373,6.976516e-09
2.241292,7.044853e-09
2.261853,7.104199e-09
2.281766,7.112107e-09
2.301688,7.188393e-09
2.321609,7.249648e-09
2.341835,7.305788e-09
2.362475,7.354916e-09
2.382365,7.433867e-09
2.402293,7.469183e-09
2.422175,7.52368e-09
2.442456,7.60647e-09
2.462691,7.662062e-09
2.482926,7.736826e-09
2.502842,7.801238e-09
2.522745,7.850395e-09
2.542682,7.926536e-09
2.563266,7.997644e-09
2.583192,8.062982e-09
2.603435,8.161628e-09
2.623326,8.224385e-09
2.643238,8.287627e-09
2.663823,8.400539e-09
2.683757,8.488163e-09
2.703671,8.579951e-09
2.723929,8.677165e-09
2.743847,8.763737e-09
2.764445,8.874087e-09
2.784337,9.007535e-09
2.804239,9.120745e-09
2.824507,9.258734e-09
2.844424,9.402639e-09
2.864995,9.538341e-09
2.884902,9.718674e-09
2.904809,9.8937e-09
2.92472,1.008345e-08
2.945005,1.030825e-08
2.965215,1.052694e-08
2.985455,1.075328e-08
3.005375,1.105034e-08
3.025291,1.135009e-08
3.045209,1.169364e-08
3.06576,1.20764e-08
3.085725,1.246354e-08
3.105985,1.290915e-08
3.125858,1.343436e-08
3.145725,1.396393e-08
3.166327,1.461436e-08
3.186265,1.529298e-08
3.206165,1.603275e-08
3.226421,1.690572e-08
3.246349,1.785286e-08
3.266903,1.89407e-08
3.286819,2.014088e-08
3.3067,2.145228e-08
3.326978,2.295495e-08
3.346871,2.463596e-08
3.36748,2.656856e-08
3.387382,2.868111e-08
3.407213,3.105952e-08
3.427146,3.369888e-08
3.4474,3.673473e-08
3.467642,4.016932e-08
3.487855,4.40122e-08
3.507761,4.831508e-08
3.527717,5.312694e-08
3.54762,5.854737e-08
3.568207,6.491544e-08
3.58811,7.185417e-08
3.608368,7.983036e-08
3.628287,8.869298e-08
3.648178,9.859956e-08
3.668754,1.103574e-07
3.688684,1.231957e-07
3.708916,1.37935e-07
3.728844,1.54344e-07
3.749437,1.736229e-07
3.769375,1.946959e-07
3.78928,2.185955e-07
3.809193,2.456435e-07
3.82945,2.767949e-07
3.849692,3.121675e-07
3.869951,3.524089e-07
3.889873,3.972e-07
3.909772,4.48029e-07
3.929691,5.057053e-07
3.950279,5.734444e-07
3.970258,6.480778e-07
3.990484,7.341728e-07
4.010428,8.30413e-07
4.030346,9.397651e-07
4.050745,1.067061e-06
4.070685,1.208549e-06
4.090585,1.369193e-06
4.11084,1.555085e-06
4.130778,1.76327e-06
4.15134,2.008325e-06
4.171272,2.278286e-06
4.191213,2.58573e-06
4.211458,2.941583e-06
4.231359,3.340037e-06
4.251948,3.810015e-06
4.271913,4.328574e-06
4.291816,4.918392e-06
4.311757,5.591244e-06
4.332004,6.369122e-06
4.352263,7.257811e-06
4.372548,8.27214e-06
4.392468,9.409844e-06
4.412248,1.06832e-05
4.43218,1.215686e-05
4.452783,1.389411e-05
4.472733,1.581216e-05
4.493001,1.803615e-05
4.512879,2.052783e-05
4.532797,2.336422e-05
4.553385,2.671145e-05
4.573324,3.041239e-05
4.593548,3.469627e-05
4.61351,3.949851e-05
4.633393,4.496787e-05
4.65403,5.142451e-05
4.673943,5.854107e-05
4.693863,6.663493e-05
4.714157,7.60172e-05
4.73407,8.653178e-05
4.754655,9.890892e-05
4.774291,0.00011222
4.794242,0.0001277436
4.814094,0.000145298
4.834361,0.0001656063
4.854634,0.0001886907
4.874894,0.0002149443
4.89481,0.0002442326
4.898515,0.0002500218
4.898566,0.0002500243
4.898647,0.0002500229
4.898675,0.0002500246
4.898718,0.000250023
4.898752,0.0002500232
4.898752,0.0002500234
4.898761,0.0002500222
4.898812,0.0002500242
4.898833,0.000250025
4.898833,0.0002500216
4.898872,0.0002500244
4.898865,0.0002500216
4.898896,0.0002500228
4.898921,0.0002500219
4.898981,0.0002500238
4.898988,0.0002500222
4.899013,0.0002500232
4.89903,0.0002500235
4.899035,0.0002500238
4.899028,0.0002500218
4.899051,0.000250022
4.899096,0.0002500232
4.899131,0.0002500243
4.89913,0.0002500223
4.899154,0.0002500234
4.899175,0.0002500245
4.899154,0.0002500214
4.899199,0.0002500227
4.89921,0.0002500231
4.899182,0.0002500215
4.899225,0.0002500225
4.899246,0.000250023
4.89924,0.0002500213
4.899295,0.0002500238
4.899299,0.0002500234
4.899279,0.000250021
4.899332,0.0002500228
4.89935,0.0002500236
4.899352,0.0002500238
4.899325,0.0002500215
4.899384,0.000250024
4.899374,0.0002500234
4.899376,0.0002500216
4.899392,0.0002500219
4.899386,0.0002500216
4.899426,0.0002500232
4.899407,0.000250023
4.899411,0.0002500226
4.899466,0.0002500241
4.899477,0.0002500232
4.899504,0.000250024
4.89951,0.0002500232
4.899506,0.0002500234
4.899527,0.0002500241
2.020198,6.271783e-09
2.040119,6.365163e-09
2.060716,6.372074e-09
2.080646,6.302166e-09
2.100861,6.486737e-09
2.120776,6.502706e-09
2.140705,6.55342e-09
2.161291,6.625767e-09
2.181185,6.650229e-09
2.201122,6.70249e-09
2.221355,6.796903e-09
2.241287,6.826304e-09
2.261831,6.885758e-09
2.28179,6.973083e-09
2.301684,6.967015e-09
2.321608,7.032254e-09
2.341823,7.053934e-09
2.362423,7.133925e-09
2.382356,7.251929e-09
2.402278,7.245684e-09
2.422197,7.206933e-09
2.442437,7.355563e-09
2.462681,7.428802e-09
2.482937,7.475233e-09
2.502851,7.537744e-09
2.522773,7.555761e-09
2.542694,7.586872e-09
2.563232,7.637234e-09
2.583183,7.680545e-09
2.603443,7.770771e-09
2.623329,7.802485e-09
2.643253,7.843792e-09
2.663842,7.939309e-09
2.683751,7.98207e-09
2.703666,8.04209e-09
2.723923,8.110063e-09
2.743861,8.154066e-09
2.764427,8.216469e-09
2.784329,8.305415e-09
2.804247,8.364283e-09
2.824485,8.439384e-09
2.844407,8.524063e-09
2.864958,8.582486e-09
2.884897,8.682923e-09
2.904804,8.7602e-09
2.924709,8.854819e-09
2.944992,8.969727e-09
2.965196,9.050675e-09
2.98546,9.143916e-09
3.005376,9.289055e-09
3.025273,9.41267e-09
3.045212,9.55766e-09
3.065767,9.720796e-09
3.085712,9.868988e-09
3.105971,1.004352e-08
3.125875,1.026777e-08
3.145785,1.047955e-08
3.166323,1.073599e-08
3.186251,1.099482e-08
3.206172,1.127959e-08
3.226418,1.164096e-08
3.246306,1.200165e-08
3.266903,1.242825e-08
3.286821,1.291172e-08
3.306691,1.341307e-08
3.326964,1.399542e-08
3.346857,1.467665e-08
3.367469,1.545511e-08
3.387346,1.62021e-08
3.407238,1.726742e-08
3.427164,1.833413e-08
3.447402,1.947324e-08
3.467619,2.099758e-08
3.48782,2.245092e-08
3.507792,2.437493e-08
3.527688,2.63164e-08
3.547631,2.86107e-08
3.568189,3.113389e-08
3.588114,3.420007e-08
3.608338,3.698395e-08
3.628289,4.073454e-08
3.64816,4.440117e-08
3.668727,4.87066e-08
3.688643,5.428246e-08
3.708906,6.033239e-08
3.728794,6.63788e-08
3.749432,7.39899e-08
3.769342,8.184657e-08
3.789248,9.121335e-08
3.809175,1.013675e-07
3.829408,1.126138e-07
3.849654,1.253952e-07
3.869922,1.397464e-07
3.88983,1.554178e-07
3.909732,1.732351e-07
3.929633,1.928438e-07
3.950215,2.151535e-07
3.97017,2.389629e-07
3.99038,2.661538e-07
4.010287,2.954356e-07
4.030209,3.281733e-07
4.050805,3.657151e-07
4.070728,4.056846e-07
4.090635,4.498473e-07
4.110902,4.998062e-07
4.13083,5.541794e-07
4.151449,6.160491e-07
4.171361,6.827311e-07
4.191271,7.566185e-07
4.211543,8.401454e-07
4.231494,9.310799e-07
4.252119,1.035796e-06
4.271844,1.147197e-06
4.291767,1.272437e-06
4.311699,1.41179e-06
4.331906,1.569508e-06
4.352186,1.745727e-06
4.372431,1.942699e-06
4.39235,2.159672e-06
4.412283,2.402244e-06
4.432201,2.674112e-06
4.452837,2.989314e-06
4.472772,3.331814e-06
4.492984,3.722706e-06
4.512912,4.154422e-06
4.532829,4.639817e-06
4.553436,5.205764e-06
4.573377,5.824353e-06
4.593636,6.53252e-06
4.61353,7.316455e-06
4.633466,8.203031e-06
4.654111,9.238757e-06
4.674007,1.036932e-05
4.693736,1.162444e-05
4.714042,1.309271e-05
4.733962,1.472303e-05
4.754546,1.663422e-05
4.774397,1.871756e-05
4.79433,2.108269e-05
4.81423,2.37456e-05
4.834504,2.681951e-05
4.854743,3.030173e-05
4.874985,3.424033e-05
4.894923,3.862815e-05
4.914851,4.358647e-05
4.934783,4.918249e-05
4.95537,5.57342e-05
4.975268,6.290086e-05
4.995566,7.115367e-05
5.015507,8.03052e-05
5.035407,9.062683e-05
5.056031,0.0001026938
5.075716,0.0001155872
5.095993,0.0001307026
5.115871,0.0001473806
5.13582,0.0001661783
5.156436,0.0001880363
5.176319,0.0002118295
5.196236,0.0002385009
5.204255,0.0002500225
5.204343,0.0002500234
5.204375,0.0002500245
5.204414,0.000250024
5.204452,0.0002500238
5.204488,0.0002500234
5.204519,0.0002500248
5.204544,0.0002500231
5.204541,0.0002500219
5.204607,0.0002500237
5.204592,0.0002500221
5.204666,0.0002500233
5.204663,0.0002500229
5.204651,0.0002500218
5.204765,0.0002500237
5.204741,0.000250023
5.20473,0.0002500224
5.204762,0.0002500224
5.204782,0.0002500231
5.204836,0.0002500238
5.204823,0.0002500232
5.204813,0.0002500211
5.204847,0.0002500223
5.204866,0.0002500226
5.204885,0.0002500222
5.2049,0.0002500228
5.204908,0.0002500222
5.204935,0.0002500235
5.204963,0.0002500235
5.204976,0.0002500239
5.20496,0.0002500237
5.204949,0.0002500216
5.204999,0.0002500231
5.204982,0.0002500225
5.205034,0.0002500234
5.205013,0.0002500231
5.205044,0.000250024
5.205053,0.0002500234
5.205057,0.0002500221
5.205097,0.0002500241
2.000314,6.02e-09
2.020142,6.09e-09
2.040041,6.2e-09
2.060655,6.25e-09
2.080559,6.26e-09
2.100824,6.33e-09
2.120714,6.35e-09
2.140643,6.94e-09
2.16124,6.68e-09
2.181121,6.39e-09
2.201073,6.03e-09
2.221281,6.93e-09
2.241253,7.29e-09
2.261847,6.9e-09
2.281695,6.37e-09
2.301652,6.39e-09
2.321572,6.86e-09
2.34178,7.82e-09
2.3624,7.47e-09
2.382311,6.96e-09
2.402271,7.11e-09
2.422186,7.24e-09
2.442399,7.37e-09
2.46263,7.27e-09
2.482907,7.18e-09
2.502831,6.63e-09
2.522742,7.77e-09
2.542678,7.65e-09
2.563222,7.52e-09
2.583133,7.2e-09
2.603417,4.43e-09
2.623293,7.65e-09
2.643226,8.33e-09
2.663819,7.99e-09
2.683751,7.66e-09
2.703639,6.53e-09
2.723909,7.96e-09
2.743825,8.71e-09
2.764405,8.33e-09
2.784327,8.24e-09
2.804216,8.08e-09
2.824478,7.03e-09
2.844412,8.3e-09
2.864953,9.8e-09
2.884861,8.84e-09
2.904804,8.58e-09
2.924686,7.88e-09
2.944924,8.5e-09
2.965167,9.72e-09
2.985421,9.4e-09
3.005306,9.12e-09
3.025241,8.34e-09
3.045149,9.33e-09
3.065716,9.5e-09
3.085625,9.68e-09
3.105892,9.85e-09
3.125819,1.01e-08
3.145763,1.03e-08
3.166317,1.05e-08
3.186223,1.08e-08
3.206127,1.11e-08
3.226353,1.15e-08
3.246275,1.18e-08
3.266842,1.22e-08
3.286779,1.27e-08
3.306667,1.32e-08
3.32691,1.37e-08
3.346821,1.43e-08
3.367412,1.5e-08
3.387304,1.58e-08
3.407138,1.66e-08
3.42704,1.76e-08
3.447315,1.87e-08
3.467565,1.99e-08
3.487807,2.12e-08
3.507709,2.27e-08
3.527655,2.45e-08
3.547551,2.64e-08
3.568105,2.86e-08
3.588028,3.1e-08
3.608269,3.37e-08
3.628198,3.68e-08
3.648081,4.03e-08
3.668668,4.43e-08
3.68856,4.87e-08
3.708828,5.38e-08
3.728729,5.94e-08
3.749372,6.61e-08
3.769256,7.33e-08
3.789173,8.15e-08
3.80908,9.07e-08
3.82932,1.01e-07
3.849599,1.15e-07
3.869837,1.27e-07
3.889727,1.42e-07
3.909635,1.59e-07
3.929554,1.79e-07
3.950118,2.02e-07
3.970093,2.29e-07
3.990302,2.57e-07
4.010217,2.89e-07
4.030109,3.26e-07
4.050718,3.68e-07
4.070653,4.19e-07
4.090558,4.72e-07
4.110783,5.35e-07
4.130754,6.06e-07
4.151357,6.89e-07
4.171272,7.8e-07
4.191218,8.84e-07
4.211474,1e-06
4.23127,1.14e-06
4.251851,1.3e-06
4.271746,1.47e-06
4.291684,1.67e-06
4.31161,1.9e-06
4.331866,2.16e-06
4.352103,2.46e-06
4.372351,2.81e-06
4.392334,3.19e-06
4.412211,3.63e-06
4.432158,4.13e-06
4.452751,4.72e-06
4.472697,5.38e-06
4.492956,6.14e-06
4.512857,6.99e-06
4.532781,7.96e-06
4.553427,9.11e-06
4.57338,1.04e-05
4.593426,1.18e-05
4.61337,1.35e-05
4.633303,1.54e-05
4.653932,1.76e-05
4.673798,2.01e-05
4.69373,2.29e-05
4.713958,2.61e-05
4.733892,2.98e-05
4.754479,3.41e-05
4.774323,3.89e-05
4.794296,4.43e-05
4.8142,5.05e-05
4.834492,5.77e-05
4.854772,6.6e-05
4.874996,7.54e-05
4.894923,8.59e-05
4.914927,9.79e-05
4.934603,0.000111319
4.955174,0.000127407
4.975077,0.000145113
4.995345,0.000165636
5.01529,0.000188589
5.035182,0.000214628
5.055738,0.000245279
5.05881,0.000250024
5.05882,0.000250023
5.058857,0.000250023
5.058882,0.000250023
5.058901,0.000250025
5.058925,0.000250023
5.058934,0.000250023
5.058951,0.000250023
5.058979,0.000250023
5.058977,0.000250023
5.058984,0.000250023
5.058979,0.000250022
5.059037,0.000250023
5.059015,0.000250023
5.059034,0.000250023
5.059032,0.000250022
5.059043,0.000250022
5.059089,0.000250023
5.059063,0.000250023
5.059114,0.000250023
5.059108,0.000250024
5.059091,0.000250022
5.059129,0.000250023
5.059139,0.000250024
5.05914,0.000250024
5.059133,0.000250023
5.059152,0.000250023
5.059119,0.000250022
5.059161,0.000250024
5.059158,0.000250023
5.059148,0.000250023
5.059147,0.000250022
5.059195,0.000250024
5.059183,0.000250023
5.059191,0.000250024
5.059164,0.000250022
5.0592,0.000250023
5.059207,0.000250023
5.059197,0.000250023
5.059249,0.000250024
5.059178,0.000250023
5.059219,0.000250024
5.059222,0.000250023
5.059232,0.000250024
5.059236,0.000250023
5.059252,0.000250024
5.059238,0.000250024
2.000283,5.19e-09
2.020194,5.06e-09
2.040055,5.39e-09
2.060647,6.18e-09
2.080593,6.93e-09
2.100829,6.74e-09
2.120714,6.11e-09
2.140652,6.24e-09
2.161273,6.8e-09
2.181124,6.14e-09
2.201068,6.19e-09
2.221345,6.35e-09
2.241201,6.48e-09
2.261837,6.58e-09
2.281729,6.65e-09
2.301622,6.73e-09
2.321565,6.77e-09
2.341808,6.85e-09
2.362419,6.97e-09
2.382342,7.26e-09
2.402257,7.54e-09
2.422133,7.42e-09
2.442363,6.95e-09
2.462656,6.91e-09
2.482887,7.21e-09
2.502807,7.09e-09
2.522758,7.07e-09
