time_minutes,Gate_Voltage,Collector_Current_microampere
28950,5.096869,250.02279999999996
28980,5.096842,250.02139999999997
29010,5.096884,250.02310000000003
29040,5.096881,250.02310000000003
29070,5.096865,250.0226
29100,5.096911,250.02329999999998
29130,5.096894,250.0219
29160,5.096932,250.02329999999998
29190,5.096963,250.0234
29220,5.096937,250.02390000000003
29250,5.096966,250.02349999999998
29280,5.096972,250.02279999999996
29310,5.096964,250.02230000000003
29340,5.096997,250.02370000000002
29370,5.096996,250.0243
29400,5.097017,250.02439999999999
29430,5.097002,250.02230000000003
29460,5.097039,250.0238
29490,5.097032,250.02290000000002
29520,5.097053,250.024
29550,5.097055,250.02409999999998
29580,5.097064,250.024
29610,5.09707,250.0234
29640,5.097048,250.02249999999998
29670,5.09706,250.02329999999998
29700,5.097091,250.0246
29730,5.097084,250.02230000000003
29760,5.097081,250.02349999999998
29790,5.09712,250.02530000000002
29820,5.097116,250.02290000000002
29850,2.020182,0.007062614
29880,2.040097,0.007228279
29910,2.060707,0.00721709
29940,2.080626,0.007288752
29970,2.100876,0.0072635
30000,2.120766,0.007471232999999999
30030,2.140698,0.007546412999999999
30060,2.161262,0.007546369000000001
30090,2.181163,0.007581874999999999
30120,2.2011,0.0073712809999999995
30150,2.221362,0.008047582
30180,2.241249,0.007829533
30210,2.261864,0.007655013999999999
30240,2.28178,0.008120084999999999
30270,2.301668,0.008076372
30300,2.321606,0.008012025
30330,2.341807,0.007986855999999999
30360,2.362403,0.00790322
30390,2.382371,0.008683699
30420,2.402289,0.008355867999999999
30450,2.422205,0.00830679
30480,2.442397,0.0077481270000000005
30510,2.462686,0.008850515
30540,2.48295,0.008553614
30570,2.502868,0.008532731
30600,2.522758,0.007858925000000001
30630,2.542663,0.009161233
30660,2.563268,0.008854197999999999
30690,2.58319,0.008847148
30720,2.603452,0.008651824
30750,2.623337,0.009835578999999999
30780,2.643257,0.008949361000000001
30810,2.663844,0.008906858
30840,2.683748,0.009406175
30870,2.703661,0.009277183
30900,2.723923,0.009232886000000001
30930,2.743848,0.009353071000000001
30960,2.764419,0.009652972
30990,2.78435,0.009599852
31020,2.804204,0.009574936999999999
31050,2.824466,0.009368236
31080,2.844411,0.01003791
31110,2.864959,0.009148106999999999
31140,2.884894,0.010290760000000001
31170,2.904813,0.009531886
31200,2.924736,0.01060547
31230,2.945001,0.010164010000000001
31260,2.965204,0.010275149999999999
31290,2.985456,0.01047491
31320,3.005369,0.01048825
31350,3.025281,0.01011579
31380,3.04519,0.01167439
31410,3.065781,0.01095875
31440,3.085724,0.01105518
31470,3.105938,0.01084801
31500,3.125843,0.01186079
31530,3.145765,0.011730210000000001
31560,3.166356,0.01181363
31590,3.186221,0.01163741
31620,3.206143,0.01290741
31650,3.226399,0.01266665
31680,3.24631,0.012796980000000001
31710,3.266914,0.01317953
31740,3.286815,0.013905180000000001
31770,3.306703,0.01411516
31800,3.326972,0.014408659999999998
31830,3.34687,0.01439686
31860,3.36746,0.01598865
31890,3.387387,0.01608899
31920,3.407204,0.01651495
31950,3.427145,0.01726574
31980,3.447403,0.01843466
32010,3.467638,0.01914729
32040,3.487867,0.020066579999999997
32070,3.507774,0.02056074
32100,3.527713,0.022904729999999998
32130,3.547591,0.02397673
32160,3.568146,0.02547095
32190,3.588111,0.02632953
32220,3.608362,0.02974925
32250,3.628285,0.03154506
32280,3.648164,0.03403233
32310,3.668751,0.03658127
32340,3.688621,0.04042913
32370,3.70891,0.04377387
32400,3.728831,0.04774984
32430,3.749422,0.052299939999999996
32460,3.769331,0.05700279
32490,3.789237,0.06393812
32520,3.809176,0.06978831
32550,3.829388,0.07715621
32580,3.849602,0.08514607
32610,3.869883,0.09539636
32640,3.88983,0.1058606
32670,3.90971,0.1177442
32700,3.929617,0.1300931
32730,3.950185,0.1475645
32760,3.970136,0.16454580000000002
32790,3.99039,0.18454299999999998
32820,4.010285,0.20614760000000001
32850,4.030199,0.2326053
32880,4.050798,0.26168980000000003
32910,4.070709,0.2941314
32940,4.09061,0.3302977
32970,4.110887,0.3740221
33000,4.130849,0.42088699999999996
33030,4.151414,0.4765173
33060,4.171314,0.5369921000000001
33090,4.191285,0.6078058
33120,4.211536,0.6875304999999999
33150,4.231447,0.7771659
33180,4.252049,0.882012
33210,4.272003,0.9992991999999999
33240,4.291748,1.129466
33270,4.311666,1.2791730000000001
33300,4.331941,1.452095
33330,4.352178,1.648877
33360,4.372458,1.8739
33390,4.39235,2.125127
33420,4.412267,2.410662
33450,4.432215,2.7359
33480,4.452819,3.119585
33510,4.472741,3.542019
33540,4.493008,4.031722
33570,4.512917,4.5798060000000005
33600,4.532827,5.2031030000000005
33630,4.553383,5.938946
33660,4.573411,6.752479999999999
33690,4.593649,7.693213999999999
33720,4.613562,8.749028000000001
33750,4.633497,9.952026
33780,4.653962,11.3507
33810,4.673824,12.912849999999999
33840,4.693751,14.69214
33870,4.714008,16.75474
33900,4.733938,19.06551
33930,4.754479,21.7927
33960,4.774402,24.794700000000002
33990,4.794327,28.22359
34020,4.814225,32.12032
34050,4.834505,36.64353
34080,4.854771,41.796679999999995
34110,4.875039,47.67521
34140,4.894942,54.262409999999996
34170,4.914892,61.76338
34200,4.934793,70.29078999999999
34230,4.955402,80.32658
34260,4.975329,91.39017
34290,4.995609,104.2138
34320,5.015293,118.2467
34350,5.035222,134.4994
34380,5.055818,153.60260000000002
34410,5.075734,174.5942
34440,5.095956,198.8552
34470,5.115856,225.9051
34500,5.131761,250.0221
34530,5.131822,250.0222
34560,5.131911,250.02290000000002
34590,5.131911,250.0218
34620,5.131964,250.0232
34650,5.131971,250.02200000000002
34680,5.13203,250.0236
34710,5.132082,250.02279999999996
34740,5.132075,250.0226
34770,5.132112,250.02329999999998
34800,5.132159,250.02370000000002
34830,5.132189,250.0254
34860,5.132157,250.02279999999996
34890,5.132184,250.0226
34920,5.132202,250.0216
34950,5.132232,250.0236
34980,5.132272,250.02370000000002
35010,5.132294,250.02519999999998
35040,5.132333,250.0232
35070,5.13232,250.02290000000002
35100,5.132357,250.0234
35130,5.132388,250.024
35160,5.13238,250.02230000000003
35190,5.13241,250.0242
35220,5.132418,250.02390000000003
35250,5.132423,250.0238
35280,5.132459,250.02200000000002
35310,5.132495,250.02349999999998
35340,5.132511,250.02370000000002
35370,5.132516,250.0236
35400,5.132562,250.02390000000003
35430,5.132538,250.02230000000003
35460,5.132565,250.02279999999996
35490,5.132575,250.0219
35520,5.132587,250.0218
35550,5.132671,250.02409999999998
35580,5.132691,250.02489999999997
35610,5.132692,250.0246
35640,5.132702,250.0246
35670,5.132687,250.02249999999998
35700,5.132754,250.024
35730,5.132745,250.0236
35760,5.132765,250.02439999999999
35790,5.132773,250.0248
35820,2.020198,0.006591616000000001
35850,2.040108,0.0066531690000000004
35880,2.060729,0.00671688
35910,2.080614,0.006738249
35940,2.100865,0.006837197000000001
35970,2.120795,0.006868543
36000,2.140707,0.006919104
36030,2.161295,0.007004821
36060,2.181185,0.007048385
36090,2.201075,0.007104760999999999
36120,2.221386,0.007187309
36150,2.241288,0.007215415
36180,2.261847,0.007289978
36210,2.281798,0.007354675
36240,2.301682,0.007401365
36270,2.321619,0.0074799820000000005
36300,2.34183,0.0075200630000000004
36330,2.362447,0.007567645
36360,2.382365,0.007647056
36390,2.402292,0.0076967220000000005
36420,2.422202,0.0077441559999999994
36450,2.44242,0.007824497000000001
36480,2.462698,0.007853351
36510,2.482964,0.007918796
36540,2.502858,0.008007163999999999
36570,2.522738,0.00805025
36600,2.542696,0.00813141
36630,2.563257,0.008201458
36660,2.583191,0.008235029
36690,2.603448,0.008314688
36720,2.623339,0.008383457
36750,2.643252,0.008439742
36780,2.663838,0.008523574
36810,2.683788,0.008577877
36840,2.703673,0.008631369
36870,2.723925,0.008716653
36900,2.743855,0.008795985
36930,2.764448,0.008874919
36960,2.784347,0.008967609000000001
36990,2.804268,0.009023752000000001
37020,2.824483,0.00910768
37050,2.844426,0.009224975
37080,2.865004,0.009307226
37110,2.884906,0.009411498
37140,2.90481,0.009502906
37170,2.924721,0.009590208000000001
37200,2.944948,0.009715346000000001
37230,2.965219,0.009836133
37260,2.985466,0.009965508
37290,3.005387,0.010106529999999999
37320,3.025275,0.01023019
37350,3.045213,0.0103641
37380,3.065781,0.01055355
37410,3.085683,0.0107151
37440,3.10598,0.01092817
37470,3.125864,0.011147629999999999
37500,3.145799,0.01135981
37530,3.166358,0.01160685
37560,3.186282,0.011890959999999999
37590,3.20618,0.01217262
37620,3.226429,0.01252698
37650,3.246327,0.01287191
37680,3.266922,0.0132731
37710,3.286852,0.01371612
37740,3.30671,0.01419066
37770,3.326966,0.01473142
37800,3.346891,0.01535035
37830,3.367485,0.016012810000000002
37860,3.387374,0.01674269
37890,3.407228,0.01758427
37920,3.427122,0.01850049
37950,3.447352,0.01953909
37980,3.467654,0.02073767
38010,3.487888,0.02203829
38040,3.507771,0.02348596
38070,3.527711,0.025110959999999998
38100,3.547594,0.02692785
38130,3.568198,0.02906141
38160,3.588109,0.031348039999999994
38190,3.608355,0.03398153
38220,3.628277,0.03692473
38250,3.648144,0.0402097
38280,3.668751,0.044037530000000005
38310,3.688643,0.0482407
38340,3.708884,0.05303894
38370,3.728824,0.058364519999999996
38400,3.749416,0.06464366
38430,3.769355,0.07146059
38460,3.789243,0.07917209
38490,3.809166,0.08790311
38520,3.8294,0.09789549
38550,3.849684,0.10926999999999999
38580,3.869936,0.1221524
38610,3.889809,0.136481
38640,3.909714,0.1527186
38670,3.929633,0.171071
38700,3.950234,0.1926062
38730,3.970164,0.2163163
38760,3.990392,0.243635
38790,4.010287,0.27409100000000003
38820,4.03022,0.3086778
38850,4.050811,0.3493065
38880,4.070725,0.3939706
38910,4.09063,0.4446329
38940,4.110909,0.5032888000000001
38970,4.130825,0.5688764000000001
39000,4.151442,0.6460688
39030,4.171356,0.7309766
39060,4.191295,0.8276201
39090,4.211565,0.9394936
39120,4.231353,1.063258
39150,4.251917,1.210574
39180,4.271846,1.3727889999999998
39210,4.291763,1.5575210000000002
39240,4.311666,1.767739
39270,4.331947,2.01129
39300,4.352205,2.2889880000000002
39330,4.372448,2.605995
39360,4.392381,2.9615590000000003
39390,4.412249,3.366161
39420,4.432246,3.8274519999999996
39450,4.452842,4.37181
39480,4.47278,4.973509
39510,4.493051,5.671204
39540,4.512941,6.4535670000000005
39570,4.532897,7.345247
39600,4.553484,8.398773
39630,4.573411,9.564276999999999
39660,4.593557,10.89519
39690,4.613443,12.40994
39720,4.633364,14.13515
39750,4.653954,16.176460000000002
39780,4.67389,18.427059999999997
39810,4.693789,20.99358
39840,4.71403,23.97201
39870,4.733979,27.31695
39900,4.75459,31.265230000000003
39930,4.774433,35.61314
39960,4.794347,40.582879999999996
39990,4.814281,46.24228
40020,4.834548,52.8137
40050,4.854775,60.30592
40080,4.875068,68.86604
40110,4.894984,78.45809999999999
40140,4.914953,89.38820000000001
40170,4.934881,101.8158
40200,4.955237,116.16720000000001
40230,4.975151,132.32559999999998
40260,4.995403,150.965
40290,5.015308,171.79749999999999
40320,5.035215,195.4523
40350,5.055812,223.3124
40380,5.073394,250.0236
40410,5.073385,250.0219
40440,5.073399,250.0221
40470,5.07349,250.02370000000002
40500,5.073487,250.023
40530,5.073487,250.02150000000003
40560,5.073569,250.024
40590,5.073561,250.02290000000002
40620,5.0736,250.0238
40650,5.073613,250.02310000000003
40680,5.073624,250.02310000000003
40710,5.073646,250.02279999999996
40740,5.073625,250.02139999999997
40770,5.07366,250.0222
40800,5.073691,250.0226
40830,5.073721,250.0232
40860,5.07373,250.025
40890,5.073739,250.0227
40920,5.07375,250.02349999999998
40950,5.073768,250.023
40980,5.073781,250.0236
41010,5.073795,250.02390000000003
41040,5.073794,250.02150000000003
41070,5.073817,250.023
41100,5.073807,250.02249999999998
41130,5.073827,250.02390000000003
41160,5.073824,250.023
41190,5.07382,250.02200000000002
41220,5.073875,250.0234
41250,5.073831,250.02249999999998
41280,5.073866,250.02329999999998
41310,5.073862,250.0216
41340,5.073906,250.0236
41370,5.073886,250.02169999999998
41400,5.073944,250.02290000000002
41430,5.073953,250.0238
41460,5.073909,250.0216
41490,5.073957,250.02169999999998
41520,5.073979,250.02370000000002
41550,5.073982,250.0234
41580,5.073989,250.02349999999998
41610,5.073957,250.0224
41640,5.074008,250.02329999999998
41670,5.074,250.02279999999996
41700,5.074069,250.023
41730,5.074024,250.0216
41760,5.074033,250.02139999999997
41790,2.020194,0.0066457619999999995
41820,2.040098,0.006695688
41850,2.060709,0.006724878
41880,2.080606,0.007000784
41910,2.100846,0.007250207999999999
41940,2.120767,0.0073204640000000005
41970,2.140688,0.007057128
42000,2.161261,0.006587623
42030,2.181137,0.007246161
42060,2.201093,0.00722305
42090,2.22134,0.007310666
42120,2.24127,0.007359849
42150,2.261839,0.007462917
42180,2.281741,0.007484701
42210,2.301658,0.007547398000000001
42240,2.321585,0.007609902
42270,2.341844,0.007639289
42300,2.362443,0.0077430680000000005
42330,2.38236,0.0077954619999999995
42360,2.402287,0.007811635
42390,2.422193,0.007943948
42420,2.442418,0.007971688
42450,2.462668,0.008009276
42480,2.482937,0.008040064
42510,2.502866,0.008185949
42540,2.522792,0.008233337
42570,2.542662,0.008287279
42600,2.563275,0.008292155
42630,2.583185,0.008412148
42660,2.603453,0.008475339
42690,2.623342,0.008520891999999999
42720,2.643235,0.008606602999999999
42750,2.663858,0.008700001
42780,2.683758,0.008702352
42810,2.703653,0.008818587
42840,2.723922,0.008874918
42870,2.743848,0.00890122
42900,2.764424,0.009054124
42930,2.784309,0.009078283
42960,2.804256,0.009137964
42990,2.824491,0.009257346
43020,2.844411,0.009327054
43050,2.864964,0.009415359
43080,2.884896,0.00951377
43110,2.904811,0.009583031
43140,2.924729,0.009702971
43170,2.944967,0.009797192
43200,2.965176,0.009864566
43230,2.985477,0.0100397
43260,3.005383,0.010125770000000001
43290,3.025276,0.01022086
43320,3.045171,0.01037069
43350,3.065784,0.010528329999999999
43380,3.085716,0.01069158
43410,3.105965,0.01085814
43440,3.125849,0.010998059999999999
43470,3.145749,0.011160219999999998
43500,3.166353,0.011449649999999999
43530,3.186263,0.01165168
43560,3.206166,0.01188446
43590,3.226392,0.0121808
43620,3.246305,0.01242351
43650,3.26693,0.01279214
43680,3.286828,0.01312108
43710,3.306706,0.01349032
43740,3.326945,0.01398905
43770,3.346895,0.01444023
43800,3.367457,0.014946200000000001
43830,3.387347,0.01559948
43860,3.407224,0.01620123
43890,3.427113,0.01694147
43920,3.447367,0.01777825
43950,3.467607,0.01867284
43980,3.487882,0.019702690000000002
44010,3.507781,0.0208815
44040,3.527683,0.022136740000000002
44070,3.547599,0.023553889999999997
44100,3.568192,0.025183840000000002
44130,3.588087,0.02699045
44160,3.608345,0.02905101
44190,3.628266,0.03129967
44220,3.648151,0.0338326
44250,3.66872,0.03684663
44280,3.688627,0.04005181
44310,3.708897,0.04374109
44340,3.728825,0.04790041
44370,3.749424,0.05268523
44400,3.769339,0.05791491
44430,3.78926,0.06390190000000001
44460,3.809152,0.0705537
44490,3.829391,0.07824868
44520,3.84965,0.08694864999999999
44550,3.869927,0.09682267
44580,3.8898,0.1077819
44610,3.909703,0.12013670000000001
44640,3.929649,0.1341817
44670,3.950212,0.1506565
44700,3.970151,0.1686327
44730,3.990361,0.1894409
44760,4.010299,0.2126308
44790,4.030207,0.23882579999999998
44820,4.050791,0.2697688
44850,4.070695,0.3036246
44880,4.090594,0.3420857
44910,4.110874,0.38656
44940,4.130824,0.436276
44970,4.151419,0.4946563
45000,4.171306,0.5588311
45030,4.191281,0.6319167
45060,4.211538,0.7162559000000001
45090,4.231481,0.810853
45120,4.252072,0.9220163
45150,4.272012,1.044432
45180,4.291758,1.182478
45210,4.311701,1.340973
45240,4.33195,1.524209
45270,4.352161,1.7330619999999999
45300,4.372436,1.9712139999999998
45330,4.392358,2.238435
45360,4.412271,2.542483
45390,4.432197,2.8887270000000003
45420,4.452817,3.297607
45450,4.472751,3.748504
45480,4.493006,4.271553
45510,4.512947,4.8581
45540,4.532856,5.526959
45570,4.553452,6.316223999999999
45600,4.573354,7.189229
45630,4.593645,8.200882
45660,4.613598,9.337201
45690,4.633358,10.61389
45720,4.653981,12.14353
45750,4.67388,13.83
45780,4.693768,15.751539999999999
45810,4.714045,17.984579999999998
45840,4.733922,20.48976
45870,4.754529,23.44453
45900,4.774395,26.703380000000003
45930,4.794315,30.430870000000002
45960,4.814239,34.675560000000004
45990,4.834513,39.60823
46020,4.854761,45.23032
46050,4.875008,51.64738
46080,4.894932,58.85526
46110,4.914915,67.06526
46140,4.934837,76.40491
46170,4.955357,87.41912
46200,4.975307,99.58272000000001
46230,4.995373,113.405
46260,5.015293,129.1814
46290,5.035207,147.0434
46320,5.055779,168.10920000000002
46350,5.075747,191.3015
46380,5.095992,218.1313
46410,5.11588,248.07349999999997
46440,5.11717,250.02329999999998
46470,5.117189,250.02200000000002
46500,5.117207,250.02150000000003
46530,5.117259,250.02310000000003
46560,5.117301,250.02409999999998
46590,5.117311,250.02409999999998
46620,5.117318,250.0218
46650,5.11733,250.02139999999997
46680,5.117382,250.0226
46710,5.117383,250.02139999999997
46740,5.117407,250.0232
46770,5.117414,250.0232
46800,5.117404,250.0222
46830,5.11741,250.02230000000003
46860,5.117437,250.0226
46890,5.117414,250.02249999999998
46920,5.117428,250.02089999999998
46950,5.117476,250.0232
46980,5.117483,250.02279999999996
47010,5.117482,250.02169999999998
47040,5.117476,250.02169999999998
47070,5.117511,250.0232
47100,5.117497,250.02040000000002
47130,5.117563,250.02249999999998
47160,5.117499,250.02150000000003
47190,5.117559,250.023
47220,5.117581,250.02370000000002
47250,5.117564,250.023
47280,5.117571,250.0218
47310,5.117552,250.02120000000002
47340,5.117558,250.0216
47370,5.117577,250.02290000000002
47400,5.117582,250.0213
47430,5.117586,250.0218
47460,5.1176,250.02249999999998
47490,5.117579,250.0216
47520,5.117606,250.02370000000002
47550,5.11759,250.02169999999998
47580,5.117603,250.0213
47610,5.117651,250.0236
47640,5.117651,250.02310000000003
47670,5.117644,250.02290000000002
47700,5.117647,250.0221
47730,5.117679,250.02370000000002
47760,2.020174,0.006572255999999999
47790,2.040119,0.006714274
47820,2.060722,0.006728953
47850,2.080614,0.00610402
47880,2.100862,0.006604636
47910,2.120747,0.007160579
47940,2.140683,0.007015754
47970,2.161286,0.006509518000000001
48000,2.181199,0.0068373
48030,2.201113,0.006913967
48060,2.221373,0.0069765159999999994
48090,2.241292,0.007044853
48120,2.261853,0.007104199
48150,2.281766,0.0071121069999999995
48180,2.301688,0.0071883929999999995
48210,2.321609,0.007249648
48240,2.341835,0.007305788
48270,2.362475,0.007354916
48300,2.382365,0.007433867
48330,2.402293,0.007469182999999999
48360,2.422175,0.0075236800000000005
48390,2.442456,0.00760647
48420,2.462691,0.007662061999999999
48450,2.482926,0.007736826
48480,2.502842,0.007801237999999999
48510,2.522745,0.007850395
48540,2.542682,0.007926536
48570,2.563266,0.007997644
48600,2.583192,0.008062982
48630,2.603435,0.008161627999999999
48660,2.623326,0.008224385
48690,2.643238,0.008287627
48720,2.663823,0.008400539
48750,2.683757,0.008488163
48780,2.703671,0.008579951
48810,2.723929,0.008677165
48840,2.743847,0.008763737
48870,2.764445,0.008874087000000001
48900,2.784337,0.009007534999999999
48930,2.804239,0.009120745
48960,2.824507,0.009258734
48990,2.844424,0.009402639
49020,2.864995,0.009538341
49050,2.884902,0.009718674
49080,2.904809,0.0098937
49110,2.92472,0.010083449999999999
49140,2.945005,0.010308250000000001
49170,2.965215,0.01052694
49200,2.985455,0.01075328
49230,3.005375,0.01105034
49260,3.025291,0.01135009
49290,3.045209,0.01169364
49320,3.06576,0.012076400000000001
49350,3.085725,0.01246354
49380,3.105985,0.01290915
49410,3.125858,0.013434360000000001
49440,3.145725,0.01396393
49470,3.166327,0.01461436
49500,3.186265,0.01529298
49530,3.206165,0.01603275
49560,3.226421,0.01690572
49590,3.246349,0.017852859999999998
49620,3.266903,0.0189407
49650,3.286819,0.02014088
49680,3.3067,0.02145228
49710,3.326978,0.022954950000000002
49740,3.346871,0.024635960000000002
49770,3.36748,0.02656856
49800,3.387382,0.02868111
49830,3.407213,0.03105952
49860,3.427146,0.03369888
49890,3.4474,0.03673473
49920,3.467642,0.04016932
49950,3.487855,0.0440122
49980,3.507761,0.048315079999999996
50010,3.527717,0.05312694
50040,3.54762,0.05854737
50070,3.568207,0.06491544
50100,3.58811,0.07185417
50130,3.608368,0.07983036
50160,3.628287,0.08869298
50190,3.648178,0.09859956
50220,3.668754,0.1103574
50250,3.688684,0.1231957
50280,3.708916,0.137935
50310,3.728844,0.154344
50340,3.749437,0.1736229
50370,3.769375,0.1946959
50400,3.78928,0.2185955
50430,3.809193,0.24564350000000001
50460,3.82945,0.2767949
50490,3.849692,0.3121675
50520,3.869951,0.3524089
50550,3.889873,0.3972
50580,3.909772,0.448029
50610,3.929691,0.5057053
50640,3.950279,0.5734444
50670,3.970258,0.6480778
50700,3.990484,0.7341728
50730,4.010428,0.830413
50760,4.030346,0.9397651
50790,4.050745,1.0670609999999998
50820,4.070685,1.208549
50850,4.090585,1.3691929999999999
50880,4.11084,1.555085
50910,4.130778,1.76327
50940,4.15134,2.008325
50970,4.171272,2.278286
51000,4.191213,2.58573
51030,4.211458,2.941583
51060,4.231359,3.340037
51090,4.251948,3.810015
51120,4.271913,4.328574
51150,4.291816,4.918392
51180,4.311757,5.5912440000000005
51210,4.332004,6.369122
51240,4.352263,7.257811
51270,4.372548,8.272139999999998
51300,4.392468,9.409844
51330,4.412248,10.6832
51360,4.43218,12.15686
51390,4.452783,13.89411
51420,4.472733,15.812160000000002
51450,4.493001,18.03615
51480,4.512879,20.527829999999998
51510,4.532797,23.36422
51540,4.553385,26.71145
51570,4.573324,30.41239
51600,4.593548,34.69627
51630,4.61351,39.49851
51660,4.633393,44.96787
51690,4.65403,51.424510000000005
51720,4.673943,58.54107
51750,4.693863,66.63493
51780,4.714157,76.0172
51810,4.73407,86.53178
51840,4.754655,98.90892000000001
51870,4.774291,112.22000000000001
51900,4.794242,127.7436
51930,4.814094,145.298
51960,4.834361,165.6063
51990,4.854634,188.6907
52020,4.874894,214.9443
52050,4.89481,244.23259999999996
52080,4.898515,250.0218
52110,4.898566,250.0243
52140,4.898647,250.02290000000002
52170,4.898675,250.0246
52200,4.898718,250.023
52230,4.898752,250.0232
52260,4.898752,250.0234
52290,4.898761,250.0222
52320,4.898812,250.0242
52350,4.898833,250.025
52380,4.898833,250.0216
52410,4.898872,250.02439999999999
52440,4.898865,250.0216
52470,4.898896,250.02279999999996
52500,4.898921,250.0219
52530,4.898981,250.0238
52560,4.898988,250.0222
52590,4.899013,250.0232
52620,4.89903,250.02349999999998
52650,4.899035,250.0238
52680,4.899028,250.0218
52710,4.899051,250.02200000000002
52740,4.899096,250.0232
52770,4.899131,250.0243
52800,4.89913,250.02230000000003
52830,4.899154,250.0234
52860,4.899175,250.02450000000002
52890,4.899154,250.02139999999997
52920,4.899199,250.0227
52950,4.89921,250.02310000000003
52980,4.899182,250.02150000000003
53010,4.899225,250.02249999999998
53040,4.899246,250.023
53070,4.89924,250.0213
53100,4.899295,250.0238
53130,4.899299,250.0234
53160,4.899279,250.02100000000002
53190,4.899332,250.02279999999996
53220,4.89935,250.0236
53250,4.899352,250.0238
53280,4.899325,250.02150000000003
53310,4.899384,250.024
53340,4.899374,250.0234
53370,4.899376,250.0216
53400,4.899392,250.0219
53430,4.899386,250.0216
53460,4.899426,250.0232
53490,4.899407,250.023
53520,4.899411,250.0226
53550,4.899466,250.02409999999998
53580,4.899477,250.0232
53610,4.899504,250.024
53640,4.89951,250.0232
53670,4.899506,250.0234
53700,4.899527,250.02409999999998
53730,2.020198,0.006271783
53760,2.040119,0.006365163
53790,2.060716,0.006372074
53820,2.080646,0.006302166
53850,2.100861,0.006486737
53880,2.120776,0.0065027060000000005
53910,2.140705,0.00655342
53940,2.161291,0.006625767
53970,2.181185,0.0066502290000000006
54000,2.201122,0.00670249
54030,2.221355,0.006796903
54060,2.241287,0.006826304
54090,2.261831,0.0068857580000000005
54120,2.28179,0.006973083
54150,2.301684,0.006967015
54180,2.321608,0.007032254
54210,2.341823,0.007053934
54240,2.362423,0.007133924999999999
54270,2.382356,0.007251929
54300,2.402278,0.0072456840000000005
54330,2.422197,0.007206933
54360,2.442437,0.007355563000000001
54390,2.462681,0.007428802
54420,2.482937,0.007475233
54450,2.502851,0.007537744000000001
54480,2.522773,0.007555761
54510,2.542694,0.007586871999999999
54540,2.563232,0.007637234
54570,2.583183,0.0076805449999999996
54600,2.603443,0.007770771
54630,2.623329,0.0078024850000000005
54660,2.643253,0.007843792
54690,2.663842,0.007939309
54720,2.683751,0.00798207
54750,2.703666,0.00804209
54780,2.723923,0.008110062999999999
54810,2.743861,0.008154066
54840,2.764427,0.008216468999999999
54870,2.784329,0.008305415
54900,2.804247,0.008364283
54930,2.824485,0.008439384000000001
54960,2.844407,0.008524063
54990,2.864958,0.008582486
55020,2.884897,0.008682922999999999
55050,2.904804,0.0087602
55080,2.924709,0.008854819
55110,2.944992,0.008969726999999999
55140,2.965196,0.009050675
55170,2.98546,0.009143916
55200,3.005376,0.009289055000000001
55230,3.025273,0.00941267
55260,3.045212,0.009557659999999999
55290,3.065767,0.009720795999999999
55320,3.085712,0.009868988
55350,3.105971,0.01004352
55380,3.125875,0.01026777
55410,3.145785,0.01047955
55440,3.166323,0.010735989999999999
55470,3.186251,0.01099482
55500,3.206172,0.01127959
55530,3.226418,0.01164096
55560,3.246306,0.012001649999999999
55590,3.266903,0.01242825
55620,3.286821,0.01291172
55650,3.306691,0.01341307
55680,3.326964,0.01399542
55710,3.346857,0.014676650000000001
55740,3.367469,0.015455110000000001
55770,3.387346,0.0162021
55800,3.407238,0.01726742
55830,3.427164,0.01833413
55860,3.447402,0.01947324
55890,3.467619,0.02099758
55920,3.48782,0.022450920000000003
55950,3.507792,0.02437493
55980,3.527688,0.0263164
56010,3.547631,0.0286107
56040,3.568189,0.031133889999999997
56070,3.588114,0.03420007
56100,3.608338,0.03698395
56130,3.628289,0.04073454
56160,3.64816,0.044401170000000004
56190,3.668727,0.048706599999999996
56220,3.688643,0.05428246
56250,3.708906,0.06033239
56280,3.728794,0.0663788
56310,3.749432,0.0739899
56340,3.769342,0.08184657
56370,3.789248,0.09121335
56400,3.809175,0.1013675
56430,3.829408,0.1126138
56460,3.849654,0.1253952
56490,3.869922,0.13974640000000002
56520,3.88983,0.15541780000000002
56550,3.909732,0.1732351
56580,3.929633,0.19284379999999998
56610,3.950215,0.2151535
56640,3.97017,0.2389629
56670,3.99038,0.2661538
56700,4.010287,0.29543559999999996
56730,4.030209,0.3281733
56760,4.050805,0.36571509999999996
56790,4.070728,0.40568459999999995
56820,4.090635,0.4498473
56850,4.110902,0.49980620000000003
56880,4.13083,0.5541794000000001
56910,4.151449,0.6160491
56940,4.171361,0.6827311
56970,4.191271,0.7566185
57000,4.211543,0.8401453999999999
57030,4.231494,0.9310799
57060,4.252119,1.035796
57090,4.271844,1.147197
57120,4.291767,1.272437
57150,4.311699,1.4117899999999999
57180,4.331906,1.569508
57210,4.352186,1.745727
57240,4.372431,1.9426989999999997
57270,4.39235,2.159672
57300,4.412283,2.402244
57330,4.432201,2.674112
57360,4.452837,2.989314
57390,4.472772,3.331814
57420,4.492984,3.722706
57450,4.512912,4.154421999999999
57480,4.532829,4.639817
57510,4.553436,5.205764
57540,4.573377,5.824353
57570,4.593636,6.53252
57600,4.61353,7.316455
57630,4.633466,8.203031000000001
57660,4.654111,9.238757
57690,4.674007,10.36932
57720,4.693736,11.62444
57750,4.714042,13.09271
57780,4.733962,14.72303
57810,4.754546,16.63422
